x,activation
2.416208104052024908e+00,1.199999999999999956e-01
2.446223111555781315e+00,1.199999999999999956e-01
2.476238119059530618e+00,1.199999999999999956e-01
2.506253126563279920e+00,1.199999999999999956e-01
2.536268134067036328e+00,1.199999999999999956e-01
2.566283141570785631e+00,1.199999999999999956e-01
2.596298149074534933e+00,1.199999999999999956e-01
2.626313156578291341e+00,1.199999999999999956e-01
2.656328164082040644e+00,1.199999999999999956e-01
2.686343171585797052e+00,1.199999999999999956e-01
2.716358179089546354e+00,1.199999999999999956e-01
2.746373186593295657e+00,1.199999999999999956e-01
2.776388194097052065e+00,1.199999999999999956e-01
2.806403201600801367e+00,1.199999999999999956e-01
2.836418209104550670e+00,1.199999999999999956e-01
2.866433216608307077e+00,1.199999999999999956e-01
2.896448224112056380e+00,1.199999999999999956e-01
2.926463231615805682e+00,1.199999999999999956e-01
2.956478239119562090e+00,1.199999999999999956e-01
2.986493246623311393e+00,1.199999999999999956e-01
3.016508254127067801e+00,1.199999999999999956e-01
3.046523261630817103e+00,1.199999999999999956e-01
3.076538269134566406e+00,1.199999999999999956e-01
3.106553276638322814e+00,1.199999999999999956e-01
3.136568284142072116e+00,1.199999999999999956e-01
3.166583291645821419e+00,1.199999999999999956e-01
3.196598299149577826e+00,1.199999999999999956e-01
3.226613306653327129e+00,1.199999999999999956e-01
3.256628314157076431e+00,1.199999999999999956e-01
3.286643321660832839e+00,1.199999999999999956e-01
3.316658329164582142e+00,1.199999999999999956e-01
3.346673336668338550e+00,1.199999999999999956e-01
3.376688344172087852e+00,1.199999999999999956e-01
3.406703351675837155e+00,1.199999999999999956e-01
3.436718359179593563e+00,1.199999999999999956e-01
3.466733366683342865e+00,1.199999999999999956e-01
3.496748374187092168e+00,1.199999999999999956e-01
3.526763381690848576e+00,1.199999999999999956e-01
3.556778389194597878e+00,1.199999999999999956e-01
3.586793396698347181e+00,1.199999999999999956e-01
3.616808404202103588e+00,1.199999999999999956e-01
3.646823411705852891e+00,1.199999999999999956e-01
3.676838419209609299e+00,1.199999999999999956e-01
3.706853426713358601e+00,1.199999999999999956e-01
3.736868434217107904e+00,1.199999999999999956e-01
3.766883441720864312e+00,1.199999999999999956e-01
3.796898449224613614e+00,1.199999999999999956e-01
3.826913456728362917e+00,1.199999999999999956e-01
3.856928464232119325e+00,1.199999999999999956e-01
3.886943471735868627e+00,1.199999999999999956e-01
3.916958479239617930e+00,1.199999999999999956e-01
3.946973486743374337e+00,1.199999999999999956e-01
3.976988494247123640e+00,1.199999999999999956e-01
4.007003501750872942e+00,1.204202101050523693e-01
4.037018509254629350e+00,1.222211105552777621e-01
4.067033516758378653e+00,1.240220110055027108e-01
4.097048524262135061e+00,1.258229114557281036e-01
4.127063531765884363e+00,1.276238119059530662e-01
4.157078539269633666e+00,1.294247123561780288e-01
4.187093546773390074e+00,1.312256128064034355e-01
4.217108554277139376e+00,1.330265132566283703e-01
4.247123561780888679e+00,1.348274137068533607e-01
4.277138569284645087e+00,1.366283141570786841e-01
4.307153576788394389e+00,1.384292146073036467e-01
4.337168584292143692e+00,1.402301150575286093e-01
4.367183591795900099e+00,1.420310155077539882e-01
4.397198599299649402e+00,1.438319159579789508e-01
4.427213606803405810e+00,1.456328164082043297e-01
4.457228614307155112e+00,1.474337168584292923e-01
4.487243621810904415e+00,1.492346173086542549e-01
4.517258629314660823e+00,1.510355177588796616e-01
4.547273636818410125e+00,1.528364182091045964e-01
4.577288644322159428e+00,1.546373186593295590e-01
4.607303651825915836e+00,1.564382191095549657e-01
4.637318659329665138e+00,1.582391195597799005e-01
4.667333666833414441e+00,1.600400200100048631e-01
4.697348674337170849e+00,1.618409204602302698e-01
4.727363681840920151e+00,1.636418209104551769e-01
4.757378689344676559e+00,1.654427213606805558e-01
4.787393696848425861e+00,1.672436218109055184e-01
4.817408704352175164e+00,1.690445222611304810e-01
4.847423711855931572e+00,1.708454227113558599e-01
4.877438719359680874e+00,1.726463231615808225e-01
4.907453726863430177e+00,1.744472236118057851e-01
4.937468734367186585e+00,1.762481240620311917e-01
4.967483741870935887e+00,1.780490245122561543e-01
4.997498749374685190e+00,1.798499249624811169e-01
5.027513756878441598e+00,1.816508254127064959e-01
5.057528764382190900e+00,1.834517258629314584e-01
5.087543771885947308e+00,1.852526263131568374e-01
5.117558779389696610e+00,1.870535267633818277e-01
5.147573786893445913e+00,1.888544272136067625e-01
5.177588794397202321e+00,1.906553276638321415e-01
5.207603801900951623e+00,1.924562281140571041e-01
5.237618809404700926e+00,1.942571285642820944e-01
5.267633816908457334e+00,1.960580290145074456e-01
5.297648824412206636e+00,1.978589294647324082e-01
5.327663831915955939e+00,1.996598299149573708e-01
5.357678839419712347e+00,2.014607303651827219e-01
5.387693846923461649e+00,2.032616308154076568e-01
5.417708854427218057e+00,2.050625312656330634e-01
5.447723861930967360e+00,2.068634317158580538e-01
5.477738869434716662e+00,2.086643321660829886e-01
5.507753876938473070e+00,2.104652326163083675e-01
5.537768884442222372e+00,2.122661330665333301e-01
5.567783891945971675e+00,2.140670335167582927e-01
5.597798899449728083e+00,2.158679339669836716e-01
5.627813906953477385e+00,2.176688344172086620e-01
5.657828914457226688e+00,2.194697348674336246e-01
5.687843921960983096e+00,2.212706353176589757e-01
5.717858929464732398e+00,2.230715357678838828e-01
5.747873936968488806e+00,2.248724362181092895e-01
5.777888944472238109e+00,2.266733366683342521e-01
5.807903951975987411e+00,2.284742371185592147e-01
5.837918959479743819e+00,2.302751375687845936e-01
5.867933966983493121e+00,2.320760380190095840e-01
5.897948974487242424e+00,2.338769384692345188e-01
5.927963981990998832e+00,2.356778389194598977e-01
5.957978989494748134e+00,2.374787393696848881e-01
5.987993996998497437e+00,2.392796398199098507e-01
6.018009004502253845e+00,2.399999999999999911e-01
6.048024012006003147e+00,2.399999999999999911e-01
6.078039019509752450e+00,2.399999999999999911e-01
6.108054027013508858e+00,2.399999999999999911e-01
6.138069034517258160e+00,2.399999999999999911e-01
6.168084042021014568e+00,2.399999999999999911e-01
6.198099049524763871e+00,2.399999999999999911e-01
6.228114057028513173e+00,2.399999999999999911e-01
6.258129064532269581e+00,2.399999999999999911e-01
6.288144072036018883e+00,2.399999999999999911e-01
6.318159079539768186e+00,2.399999999999999911e-01
6.348174087043524594e+00,2.399999999999999911e-01
6.378189094547273896e+00,2.399999999999999911e-01
6.408204102051023199e+00,2.399999999999999911e-01
6.438219109554779607e+00,2.399999999999999911e-01
6.468234117058528909e+00,2.399999999999999911e-01
6.498249124562285317e+00,2.399999999999999911e-01
6.528264132066034620e+00,2.399999999999999911e-01
6.558279139569783922e+00,2.399999999999999911e-01
6.588294147073540330e+00,2.399999999999999911e-01
6.618309154577289632e+00,2.399999999999999911e-01
6.648324162081038935e+00,2.399999999999999911e-01
6.678339169584795343e+00,2.399999999999999911e-01
6.708354177088544645e+00,2.399999999999999911e-01
6.738369184592293948e+00,2.399999999999999911e-01
6.768384192096050356e+00,2.399999999999999911e-01
6.798399199599799658e+00,2.399999999999999911e-01
6.828414207103556066e+00,2.399999999999999911e-01
6.858429214607305369e+00,2.399999999999999911e-01
6.888444222111054671e+00,2.399999999999999911e-01
6.918459229614811079e+00,2.399999999999999911e-01
6.948474237118560382e+00,2.399999999999999911e-01
6.978489244622309684e+00,2.399999999999999911e-01
7.008504252126066092e+00,2.399999999999999911e-01
7.038519259629815394e+00,2.399999999999999911e-01
7.068534267133564697e+00,2.399999999999999911e-01
7.098549274637321105e+00,2.399999999999999911e-01
7.128564282141070407e+00,2.399999999999999911e-01
7.158579289644826815e+00,2.399999999999999911e-01
7.188594297148576118e+00,2.399999999999999911e-01
7.218609304652325420e+00,2.399999999999999911e-01
7.248624312156081828e+00,2.399999999999999911e-01
7.278639319659831131e+00,2.399999999999999911e-01
7.308654327163580433e+00,2.399999999999999911e-01
7.338669334667336841e+00,2.399999999999999911e-01
7.368684342171086143e+00,2.399999999999999911e-01
7.398699349674835446e+00,2.399999999999999911e-01
7.428714357178591854e+00,2.399999999999999911e-01
7.458729364682341156e+00,2.399999999999999911e-01
7.488744372186097564e+00,2.399999999999999911e-01
7.518759379689846867e+00,2.399999999999999911e-01
7.548774387193596169e+00,2.399999999999999911e-01
7.578789394697352577e+00,2.399999999999999911e-01
7.608804402201101880e+00,2.399999999999999911e-01
7.638819409704851182e+00,2.399999999999999911e-01
7.668834417208607590e+00,2.399999999999999911e-01
7.698849424712356893e+00,2.399999999999999911e-01
7.728864432216106195e+00,2.399999999999999911e-01
7.758879439719862603e+00,2.399999999999999911e-01
7.788894447223611905e+00,2.399999999999999911e-01
7.818909454727368313e+00,2.399999999999999911e-01
7.848924462231117616e+00,2.399999999999999911e-01
7.878939469734866918e+00,2.399999999999999911e-01
7.908954477238623326e+00,2.399999999999999911e-01
7.938969484742372629e+00,2.399999999999999911e-01
7.968984492246121931e+00,2.399999999999999911e-01
7.998999499749878339e+00,2.399999999999999911e-01
8.029014507253627642e+00,2.399999999999999911e-01
8.059029514757376944e+00,2.399999999999999911e-01
8.089044522261133352e+00,2.399999999999999911e-01
8.119059529764882654e+00,2.399999999999999911e-01
8.149074537268631957e+00,2.399999999999999911e-01
8.179089544772388365e+00,2.399999999999999911e-01
8.209104552276137667e+00,2.399999999999999911e-01
8.239119559779894075e+00,2.399999999999999911e-01
8.269134567283643378e+00,2.399999999999999911e-01
8.299149574787392680e+00,2.399999999999999911e-01
8.329164582291149088e+00,2.399999999999999911e-01
8.359179589794898391e+00,2.399999999999999911e-01
8.389194597298647693e+00,2.399999999999999911e-01
8.419209604802404101e+00,2.399999999999999911e-01
8.449224612306153404e+00,2.399999999999999911e-01
8.479239619809902706e+00,2.399999999999999911e-01
8.509254627313659114e+00,2.399999999999999911e-01
8.539269634817408416e+00,2.399999999999999911e-01
8.569284642321164824e+00,2.399999999999999911e-01
8.599299649824914127e+00,2.399999999999999911e-01
8.629314657328663429e+00,2.399999999999999911e-01
8.659329664832419837e+00,2.399999999999999911e-01
8.689344672336169140e+00,2.399999999999999911e-01
8.719359679839918442e+00,2.399999999999999911e-01
8.749374687343674850e+00,2.399999999999999911e-01
8.779389694847424153e+00,2.399999999999999911e-01
8.809404702351173455e+00,2.399999999999999911e-01
8.839419709854929863e+00,2.399999999999999911e-01
8.869434717358679165e+00,2.399999999999999911e-01
8.899449724862435573e+00,2.399999999999999911e-01
8.929464732366184876e+00,2.399999999999999911e-01
8.959479739869934178e+00,2.399999999999999911e-01
8.989494747373690586e+00,2.399999999999999911e-01
9.019509754877439889e+00,2.400439803234950820e-01
9.049524762381189191e+00,2.402937182877152578e-01
9.079539769884945599e+00,2.407591593415756015e-01
9.109554777388694902e+00,2.414403034850758911e-01
9.139569784892444204e+00,2.423371507182161821e-01
9.169584792396200612e+00,2.434497010409967799e-01
9.199599799899949915e+00,2.447779544534171847e-01
9.229614807403706322e+00,2.463219109554780073e-01
9.259629814907455625e+00,2.480823745205937569e-01
9.289644822411204927e+00,2.500633352390480568e-01
9.319659829914961335e+00,2.522599990471429687e-01
9.349674837418710638e+00,2.546723659448773547e-01
9.379689844922459940e+00,2.573004359322517698e-01
9.409704852426216348e+00,2.601442090092669357e-01
9.439719859929965651e+00,2.632036851759213536e-01
9.469734867433714953e+00,2.664788644322158007e-01
9.499749874937471361e+00,2.699697467781511651e-01
9.529764882441220664e+00,2.736763322137257815e-01
9.559779889944977072e+00,2.775986207389413707e-01
9.589794897448726374e+00,2.817394709259393171e-01
9.619809904952475677e+00,2.860987636675478840e-01
9.649824912456232084e+00,2.906737594987975348e-01
9.679839919959981387e+00,2.954644584196861601e-01
9.709854927463730689e+00,3.004708604302148145e-01
9.739869934967487097e+00,3.056929655303847193e-01
9.769884942471236400e+00,3.111307737201934875e-01
9.799899949974985702e+00,3.167842849996422294e-01
9.829914957478742110e+00,3.226534993687324437e-01
9.859929964982491413e+00,3.287384168274613550e-01
9.889944972486247821e+00,3.350390373758316831e-01
9.919959979989997123e+00,3.415602741847117985e-01
9.949974987493746426e+00,3.482978989494746047e-01
9.979989994997502833e+00,3.552512268038791055e-01
1.001000500250125214e+01,3.599999999999999867e-01
1.004002001000500144e+01,3.599999999999999867e-01
1.007003501750875785e+01,3.599999999999999867e-01
1.010005002501250715e+01,3.599999999999999867e-01
1.013006503251625645e+01,3.599999999999999867e-01
1.016008004002001286e+01,3.599999999999999867e-01
1.019009504752376216e+01,3.599999999999999867e-01
1.022011005502751146e+01,3.599999999999999867e-01
1.025012506253126787e+01,3.599999999999999867e-01
1.028014007003501717e+01,3.599999999999999867e-01
1.031015507753877358e+01,3.599999999999999867e-01
1.034017008504252289e+01,3.599999999999999867e-01
1.037018509254627219e+01,3.599999999999999867e-01
1.040020010005002860e+01,3.599999999999999867e-01
1.043021510755377790e+01,3.599999999999999867e-01
1.046023011505752720e+01,3.599999999999999867e-01
1.049024512256128361e+01,3.599999999999999867e-01
1.052026013006503291e+01,3.599999999999999867e-01
1.055027513756878221e+01,3.599999999999999867e-01
1.058029014507253862e+01,3.599999999999999867e-01
1.061030515257628792e+01,3.599999999999999867e-01
1.064032016008004433e+01,3.599999999999999867e-01
1.067033516758379363e+01,3.599999999999999867e-01
1.070035017508754294e+01,3.599999999999999867e-01
1.073036518259129934e+01,3.599999999999999867e-01
1.076038019009504865e+01,3.599999999999999867e-01
1.079039519759879795e+01,3.599999999999999867e-01
1.082041020510255436e+01,3.599999999999999867e-01
1.085042521260630366e+01,3.599999999999999867e-01
1.088044022011005296e+01,3.599999999999999867e-01
1.091045522761380937e+01,3.599999999999999867e-01
1.094047023511755867e+01,3.599999999999999867e-01
1.097048524262131508e+01,3.599999999999999867e-01
1.100050025012506438e+01,3.599999999999999867e-01
1.103051525762881369e+01,3.599999999999999867e-01
1.106053026513257009e+01,3.599999999999999867e-01
1.109054527263631940e+01,3.599999999999999867e-01
1.112056028014006870e+01,3.599999999999999867e-01
1.115057528764382511e+01,3.599999999999999867e-01
1.118059029514757441e+01,3.599999999999999867e-01
1.121060530265132371e+01,3.599999999999999867e-01
1.124062031015508012e+01,3.599999999999999867e-01
1.127063531765882942e+01,3.599999999999999867e-01
1.130065032516258583e+01,3.599999999999999867e-01
1.133066533266633513e+01,3.599999999999999867e-01
1.136068034017008443e+01,3.599999999999999867e-01
1.139069534767384084e+01,3.599999999999999867e-01
1.142071035517759015e+01,3.599999999999999867e-01
1.145072536268133945e+01,3.599999999999999867e-01
1.148074037018509586e+01,3.599999999999999867e-01
1.151075537768884516e+01,3.599999999999999867e-01
1.154077038519259446e+01,3.599999999999999867e-01
1.157078539269635087e+01,3.599999999999999867e-01
1.160080040020010017e+01,3.599999999999999867e-01
1.163081540770385658e+01,3.599999999999999867e-01
1.166083041520760588e+01,3.599999999999999867e-01
1.169084542271135518e+01,3.599999999999999867e-01
1.172086043021511159e+01,3.599999999999999867e-01
1.175087543771886089e+01,3.599999999999999867e-01
1.178089044522261020e+01,3.599999999999999867e-01
1.181090545272636660e+01,3.599999999999999867e-01
1.184092046023011591e+01,3.599999999999999867e-01
1.187093546773386521e+01,3.599999999999999867e-01
1.190095047523762162e+01,3.599999999999999867e-01
1.193096548274137092e+01,3.599999999999999867e-01
1.196098049024512733e+01,3.599999999999999867e-01
1.199099549774887663e+01,3.599999999999999867e-01
1.202101050525262593e+01,3.599999999999999867e-01
1.205102551275638234e+01,3.599999999999999867e-01
1.208104052026013164e+01,3.599999999999999867e-01
1.211105552776388095e+01,3.599999999999999867e-01
1.214107053526763735e+01,3.599999999999999867e-01
1.217108554277138666e+01,3.599999999999999867e-01
1.220110055027513596e+01,3.599999999999999867e-01
1.223111555777889237e+01,3.599999999999999867e-01
1.226113056528264167e+01,3.599999999999999867e-01
1.229114557278639097e+01,3.599999999999999867e-01
1.232116058029014738e+01,3.599999999999999867e-01
1.235117558779389668e+01,3.599999999999999867e-01
1.238119059529765309e+01,3.599999999999999867e-01
1.241120560280140239e+01,3.599999999999999867e-01
1.244122061030515169e+01,3.599999999999999867e-01
1.247123561780890810e+01,3.599999999999999867e-01
1.250125062531265741e+01,3.599999999999999867e-01
1.253126563281640671e+01,3.599999999999999867e-01
1.256128064032016312e+01,3.599999999999999867e-01
1.259129564782391242e+01,3.599999999999999867e-01
1.262131065532766172e+01,3.599999999999999867e-01
1.265132566283141813e+01,3.599999999999999867e-01
1.268134067033516743e+01,3.599999999999999867e-01
1.271135567783892384e+01,3.599999999999999867e-01
1.274137068534267314e+01,3.599999999999999867e-01
1.277138569284642244e+01,3.599999999999999867e-01
1.280140070035017885e+01,3.599999999999999867e-01
1.283141570785392815e+01,3.599999999999999867e-01
1.286143071535767746e+01,3.599999999999999867e-01
1.289144572286143386e+01,3.599999999999999867e-01
1.292146073036518317e+01,3.599999999999999867e-01
1.295147573786893247e+01,3.599999999999999867e-01
1.298149074537268888e+01,3.599999999999999867e-01
1.301150575287643818e+01,3.599999999999999867e-01
1.304152076038019459e+01,3.599999999999999867e-01
1.307153576788394389e+01,3.599999999999999867e-01
1.310155077538769319e+01,3.599999999999999867e-01
1.313156578289144960e+01,3.599999999999999867e-01
1.316158079039519890e+01,3.599999999999999867e-01
1.319159579789894821e+01,3.599999999999999867e-01
1.322161080540270461e+01,3.599999999999999867e-01
1.325162581290645392e+01,3.599999999999999867e-01
1.328164082041020322e+01,3.599999999999999867e-01
1.331165582791395963e+01,3.599999999999999867e-01
1.334167083541770893e+01,3.599999999999999867e-01
1.337168584292146534e+01,3.599999999999999867e-01
1.340170085042521464e+01,3.599999999999999867e-01
1.343171585792896394e+01,3.599999999999999867e-01
1.346173086543272035e+01,3.599999999999999867e-01
1.349174587293646965e+01,3.599999999999999867e-01
1.352176088044021895e+01,3.602475642583195525e-01
1.355177588794397536e+01,3.613089878272470745e-01
1.358179089544772467e+01,3.632332237547344911e-01
1.361180590295147397e+01,3.660202720407820243e-01
1.364182091045523038e+01,3.696701326853906178e-01
1.367183591795897968e+01,3.741828056885584952e-01
1.370185092546273609e+01,3.795582910502879326e-01
1.373186593296648539e+01,3.858029014507257104e-01
1.376188094047023469e+01,3.929264036780292235e-01
1.379189594797399110e+01,4.009127182638948517e-01
1.382191095547774040e+01,4.097618452083187646e-01
1.385192596298148970e+01,4.194737845113027941e-01
1.388194097048524611e+01,4.300485361728494937e-01
1.391195597798899541e+01,4.414861001929538675e-01
1.394197098549274472e+01,4.537864765716183579e-01
1.397198599299650112e+01,4.669496653088461846e-01
1.400200100050025043e+01,4.799999999999999822e-01
1.403201600800400684e+01,4.799999999999999822e-01
1.406203101550775614e+01,4.799999999999999822e-01
1.409204602301150544e+01,4.799999999999999822e-01
1.412206103051526185e+01,4.799999999999999822e-01
1.415207603801901115e+01,4.799999999999999822e-01
1.418209104552276045e+01,4.799999999999999822e-01
1.421210605302651686e+01,4.799999999999999822e-01
1.424212106053026616e+01,4.799999999999999822e-01
1.427213606803401547e+01,4.799999999999999822e-01
1.430215107553777187e+01,4.799999999999999822e-01
1.433216608304152118e+01,4.799999999999999822e-01
1.436218109054527048e+01,4.799999999999999822e-01
1.439219609804902689e+01,4.799999999999999822e-01
1.442221110555277619e+01,4.799999999999999822e-01
1.445222611305653260e+01,4.799999999999999822e-01
1.448224112056028190e+01,4.799999999999999822e-01
1.451225612806403120e+01,4.799999999999999822e-01
1.454227113556778761e+01,4.799999999999999822e-01
1.457228614307153691e+01,4.799999999999999822e-01
1.460230115057528621e+01,4.799999999999999822e-01
1.463231615807904262e+01,4.799999999999999822e-01
1.466233116558279193e+01,4.799999999999999822e-01
1.469234617308654123e+01,4.799999999999999822e-01
1.472236118059029764e+01,4.799999999999999822e-01
1.475237618809404694e+01,4.799999999999999822e-01
1.478239119559780335e+01,4.799999999999999822e-01
1.481240620310155265e+01,4.799999999999999822e-01
1.484242121060530195e+01,4.799999999999999822e-01
1.487243621810905836e+01,4.799999999999999822e-01
1.490245122561280766e+01,4.799999999999999822e-01
1.493246623311655696e+01,4.799999999999999822e-01
1.496248124062031337e+01,4.799999999999999822e-01
1.499249624812406267e+01,4.799999999999999822e-01
1.502251125562781198e+01,4.799999999999999822e-01
1.505252626313156838e+01,4.799999999999999822e-01
1.508254127063531769e+01,4.799999999999999822e-01
1.511255627813907410e+01,4.799999999999999822e-01
1.514257128564282340e+01,4.799999999999999822e-01
1.517258629314657270e+01,4.799999999999999822e-01
1.520260130065032911e+01,4.799999999999999822e-01
1.523261630815407841e+01,4.799999999999999822e-01
1.526263131565782771e+01,4.799999999999999822e-01
1.529264632316158412e+01,4.799999999999999822e-01
1.532266133066533342e+01,4.799999999999999822e-01
1.535267633816908273e+01,4.799999999999999822e-01
1.538269134567283913e+01,4.799999999999999822e-01
1.541270635317658844e+01,4.799999999999999822e-01
1.544272136068034484e+01,4.799999999999999822e-01
1.547273636818409415e+01,4.799999999999999822e-01
1.550275137568784345e+01,4.799999999999999822e-01
1.553276638319159986e+01,4.799999999999999822e-01
1.556278139069534916e+01,4.799999999999999822e-01
1.559279639819909846e+01,4.799999999999999822e-01
1.562281140570285487e+01,4.799999999999999822e-01
1.565282641320660417e+01,4.799999999999999822e-01
1.568284142071035347e+01,4.799999999999999822e-01
1.571285642821410988e+01,4.799999999999999822e-01
1.574287143571785919e+01,4.799999999999999822e-01
1.577288644322161559e+01,4.799999999999999822e-01
1.580290145072536490e+01,4.799999999999999822e-01
1.583291645822911420e+01,4.799999999999999822e-01
1.586293146573287061e+01,4.799999999999999822e-01
1.589294647323661991e+01,4.799999999999999822e-01
1.592296148074036921e+01,4.799999999999999822e-01
1.595297648824412562e+01,4.799999999999999822e-01
1.598299149574787492e+01,4.799999999999999822e-01
1.601300650325162422e+01,4.799999999999999822e-01
1.604302151075538063e+01,4.799999999999999822e-01
1.607303651825912993e+01,4.799999999999999822e-01
1.610305152576287924e+01,4.799999999999999822e-01
1.613306653326663564e+01,4.799999999999999822e-01
1.616308154077038495e+01,4.799999999999999822e-01
1.619309654827414136e+01,4.799999999999999822e-01
1.622311155577789066e+01,4.799999999999999822e-01
1.625312656328163996e+01,4.799999999999999822e-01
1.628314157078539637e+01,4.799999999999999822e-01
1.631315657828914567e+01,4.799999999999999822e-01
1.634317158579289497e+01,4.799999999999999822e-01
1.637318659329665138e+01,4.799999999999999822e-01
1.640320160080040068e+01,4.799999999999999822e-01
1.643321660830414999e+01,4.799999999999999822e-01
1.646323161580790639e+01,4.799999999999999822e-01
1.649324662331165570e+01,4.799999999999999822e-01
1.652326163081541210e+01,4.799999999999999822e-01
1.655327663831916141e+01,4.799999999999999822e-01
1.658329164582291071e+01,4.799999999999999822e-01
1.661330665332666712e+01,4.799999999999999822e-01
1.664332166083041642e+01,4.799999999999999822e-01
1.667333666833416572e+01,4.799999999999999822e-01
1.670335167583792213e+01,4.799999999999999822e-01
1.673336668334167143e+01,4.799999999999999822e-01
1.676338169084542074e+01,4.799999999999999822e-01
1.679339669834917714e+01,4.799999999999999822e-01
1.682341170585292645e+01,4.799999999999999822e-01
1.685342671335668285e+01,4.799999999999999822e-01
1.688344172086043216e+01,4.799999999999999822e-01
1.691345672836418146e+01,4.799999999999999822e-01
1.694347173586793787e+01,4.799999999999999822e-01
1.697348674337168717e+01,4.799999999999999822e-01
1.700350175087543647e+01,4.799999999999999822e-01
1.703351675837919288e+01,4.801343231139379442e-01
1.706353176588294218e+01,4.804843493175158797e-01
1.709354677338669148e+01,4.810500786107338445e-01
1.712356178089044789e+01,4.818315109935920049e-01
1.715357678839419719e+01,4.828286464660900834e-01
1.718359179589795360e+01,4.840414850282285242e-01
1.721360680340170290e+01,4.854700266800067165e-01
1.724362181090545221e+01,4.871160580290143649e-01
1.727363681840920862e+01,4.889816038971868672e-01
1.730365182591295792e+01,4.910628528549988991e-01
1.733366683341670722e+01,4.933598049024510157e-01
1.736368184092046363e+01,4.958724600395437165e-01
1.739369684842421293e+01,4.986008182662759469e-01
1.742371185592796223e+01,5.015448795826481510e-01
1.745372686343171864e+01,5.047046439886612168e-01
1.748374187093546794e+01,5.080801114843135347e-01
1.751375687843922435e+01,5.116712820696067698e-01
1.754377188594297365e+01,5.154781557445390350e-01
1.757378689344672296e+01,5.195045737154289078e-01
1.760380190095047936e+01,5.237484516067563156e-01
1.763381690845422867e+01,5.282080325877225313e-01
1.766383191595797797e+01,5.328833166583288872e-01
1.769384692346173438e+01,5.377743038185763824e-01
1.772386193096548368e+01,5.428809940684627966e-01
1.775387693846923298e+01,5.482033874079893510e-01
1.778389194597298939e+01,5.537414838371570447e-01
1.781390695347673869e+01,5.594952833559636574e-01
1.784392196098049510e+01,5.654647859644117425e-01
1.787393696848424440e+01,5.716502894304299476e-01
1.790395197598799371e+01,5.780567962552703998e-01
1.793396698349175011e+01,5.846790061697524354e-01
1.796398199099549942e+01,5.915169191738730570e-01
1.799399699849924872e+01,5.985705352676335966e-01
1.802401200600300513e+01,5.999999999999999778e-01
1.805402701350675443e+01,5.999999999999999778e-01
1.808404202101050373e+01,5.999999999999999778e-01
1.811405702851426014e+01,5.999999999999999778e-01
1.814407203601800944e+01,5.999999999999999778e-01
1.817408704352175874e+01,5.999999999999999778e-01
1.820410205102551515e+01,5.999999999999999778e-01
1.823411705852926445e+01,5.999999999999999778e-01
1.826413206603302086e+01,5.999999999999999778e-01
1.829414707353677016e+01,5.999999999999999778e-01
1.832416208104051947e+01,5.999999999999999778e-01
1.835417708854427588e+01,5.999999999999999778e-01
1.838419209604802518e+01,5.999999999999999778e-01
1.841420710355177448e+01,5.999999999999999778e-01
1.844422211105553089e+01,5.999999999999999778e-01
1.847423711855928019e+01,5.999999999999999778e-01
1.850425212606302949e+01,5.999999999999999778e-01
1.853426713356678590e+01,5.999999999999999778e-01
1.856428214107053520e+01,5.999999999999999778e-01
1.859429714857429161e+01,5.999999999999999778e-01
1.862431215607804091e+01,5.999999999999999778e-01
1.865432716358179022e+01,5.999999999999999778e-01
1.868434217108554662e+01,5.999999999999999778e-01
1.871435717858929593e+01,5.999999999999999778e-01
1.874437218609304523e+01,5.999999999999999778e-01
1.877438719359680164e+01,5.999999999999999778e-01
1.880440220110055094e+01,5.999999999999999778e-01
1.883441720860430024e+01,5.999999999999999778e-01
1.886443221610805665e+01,5.999999999999999778e-01
1.889444722361180595e+01,5.999999999999999778e-01
1.892446223111556236e+01,5.999999999999999778e-01
1.895447723861931166e+01,5.999999999999999778e-01
1.898449224612306097e+01,5.999999999999999778e-01
1.901450725362681737e+01,5.999999999999999778e-01
1.904452226113056668e+01,5.999999999999999778e-01
1.907453726863431598e+01,5.999999999999999778e-01
1.910455227613807239e+01,5.999999999999999778e-01
1.913456728364182169e+01,5.999999999999999778e-01
1.916458229114557099e+01,5.999999999999999778e-01
1.919459729864932740e+01,5.999999999999999778e-01
1.922461230615307670e+01,5.999999999999999778e-01
1.925462731365683311e+01,5.999999999999999778e-01
1.928464232116058241e+01,5.999999999999999778e-01
1.931465732866433171e+01,5.999999999999999778e-01
1.934467233616808812e+01,5.999999999999999778e-01
1.937468734367183743e+01,5.999999999999999778e-01
1.940470235117558673e+01,5.999999999999999778e-01
1.943471735867934314e+01,5.999999999999999778e-01
1.946473236618309244e+01,5.999999999999999778e-01
1.949474737368684174e+01,5.999999999999999778e-01
1.952476238119059815e+01,5.999999999999999778e-01
1.955477738869434745e+01,5.999999999999999778e-01
1.958479239619810386e+01,5.999999999999999778e-01
1.961480740370185316e+01,5.999999999999999778e-01
1.964482241120560246e+01,5.999999999999999778e-01
1.967483741870935887e+01,5.999999999999999778e-01
1.970485242621310817e+01,5.999999999999999778e-01
1.973486743371685748e+01,5.999999999999999778e-01
1.976488244122061388e+01,5.999999999999999778e-01
1.979489744872436319e+01,5.999999999999999778e-01
1.982491245622811249e+01,5.999999999999999778e-01
1.985492746373186890e+01,5.999999999999999778e-01
1.988494247123561820e+01,5.999999999999999778e-01
